t,y,vx,vy
0.026097247924080663,0.08127538,-0.00883678965,-1.929511509
0.026492657176749704,0.08048828,-0.003637497792,-1.963249212
0.026888066429418742,0.0797228,-0.005579517734999999,-1.9463184
0.027283487544483984,0.07894908,-0.010296680190000001,-1.882361676
0.027678896797153022,0.07823418,-0.002913676917,-1.8642869130000002
0.028074306049822067,0.07747476,-0.0039701068139999995,-1.926198519
0.02846972716488731,0.07671089,-0.005941170636,-1.956033975
0.028865136417556347,0.07592788,0.006723290862,-1.897238097
0.029260545670225388,0.0752105,0.0048749299049999995,-1.8916017989999998
0.02965596678529063,0.07443195,-0.004132981158,-1.9339490609999999
0.030051376037959668,0.07368109,0.0006558983418,-1.941592542
0.030446785290628706,0.07289649,-0.008444297279999999,-2.0011327889999997
0.030842194543297747,0.07209854,-0.0032027433029999997,-1.9747662779999997
0.03123761565836299,0.07133479,0.006689343251999999,-1.960794396
0.03163302491103203,0.07054789,0.003871726185,-1.964191686
0.03202843416370107,0.06978146,-0.006177618648,-1.983125466
0.03242385527876631,0.06897959,0.0022647515339999998,-1.969935045
0.03281926453143535,0.06822358,0.012793292129999998,-1.930930278
0.033214673784104386,0.06745256,-0.00087573369,-1.957855698
0.03361009489916963,0.06667526,-0.006852591044999999,-1.9922467259999999
0.03400550415183867,0.06587704,-0.004233358854,-2.0019850619999997
0.03440091340450771,0.06509204,-0.006692866991999999,-1.9944182939999997
0.034796322657176755,0.0642998,-0.011886696209999999,-2.003107095
0.035191743772242,0.06350793,-0.00046810373759999995,-1.976283678
0.035587153024911035,0.06273691,0.002542529307,-1.9702933200000001
0.03598256227758007,0.06194977,-0.01060674402,-1.9876801949999998
0.036377983392645315,0.061165,-0.007408117086,-1.9814799300000001
0.03677339264531435,0.06038277,-0.00415828296,-1.98149679
0.03716880189798339,0.05959798,-0.00970494477,-1.999956804
0.03756422301304863,0.05880115,0.01940095374,-2.009183439
0.03795963226571768,0.05800906,0.0203121693,-2.040406473
0.038355041518386715,0.05718755,0.00030060730889999997,-2.038539228
0.03875045077105575,0.05639694,0.0001468073541,-1.9954779449999998
0.039145871886120995,0.05560947,-0.015588637979999998,-2.040596991
0.03954128113879004,0.05478318,-0.00974578812,-2.035774188
0.03993669039145908,0.05399953,-0.0020437877459999997,-2.001711087
0.04033211150652432,0.05320017,0.03020153718,-2.000057964
0.04072752075919336,0.05241783,0.022867158989999997,-2.056528005
0.041122930011862395,0.05157382,-0.03499786155,-2.145762927
0.04151835112692764,0.05072091,-0.01874522619,-2.051856942
0.041913760379596675,0.04995116,0.02692532727,-2.001953871
0.04230916963226572,0.04913771,0.006075827241,-2.1063358169999997
0.04270457888493476,0.04828541,-0.01606998255,-2.076644514
0.0431,0.04749545,0.02052627444,-2.056302924
0.04349540925266904,0.04665924,0.003523235043,-2.155153947
0.04389081850533808,0.0457911,-0.02459906877,-2.109043533
0.044286239620403324,0.04499135,0.01869823737,-2.033352249
0.04468164887307236,0.04418307,0.01222730193,-2.045766267
0.0450770581257414,0.04337351,-0.03615192012,-2.133922149
0.04547247924080664,0.04249551,-0.01995308502,-2.104493862
0.04586788849347568,0.04170922,0.01832187159,-2.060726988
0.04626329774614472,0.04086583,0.01454283747,-2.105306514
0.04665870699881376,0.04004429,-0.004231317950999999,-2.0569393889999996
0.047054128113879004,0.03923915,0.012443211089999998,-1.9409543909999998
0.04744953736654804,0.03850933,0.06075936830999999,-1.40218719
0.04784494661921709,0.03813027,0.049964517269999995,-0.3201348981
0.04824036773428233,0.03825616,0.1962892623,0.7205684967
0.048635776986951366,0.03870011,0.5658400617,1.12181382
0.049031186239620404,0.03914332,0.7832168847000001,1.430176476
0.049426607354685646,0.03983113,0.782011479,1.5546884189999999
0.049822016607354684,0.04037281,0.7513061312999999,1.422409917
0.05021742586002373,0.04095601,0.7694005361999999,1.534145352
0.05061283511269277,0.04158605,0.7725112061999999,1.542643635
0.05100825622775801,0.04217597,0.8058792536999999,1.5109333470000001
0.051403665480427047,0.04278093,0.8123985941999999,1.527266472
0.051799074733096084,0.04338377,0.7672443950999999,1.477759611
0.052194495848161326,0.04394958,0.7614935333999999,1.449954942
0.052589905100830364,0.04453043,0.7733342271,1.5170105339999997
0.05298531435349941,0.04514928,0.7988425641,1.4954347919999997
0.05338073546856465,0.04571306,0.7939497920999999,1.461117948
0.05377614472123369,0.04630476,0.7690436943,1.467843402
0.05417155397390273,0.04687387,0.7665474027,1.486314375
0.054566963226571764,0.04748018,0.7815016325999999,1.566044472
0.054962384341637006,0.04811234,0.8045960390999999,1.528259526
0.055357793594306044,0.04868877,0.7824483215999999,1.368861714
0.055753202846975096,0.04919487,0.7777738866,1.378575603
0.05614862396204034,0.04977898,0.7926359766,1.476460548
0.056544033214709376,0.05036249,0.7682765643,1.4376673739999999
0.056939442467378414,0.05091592,0.7663399404,1.4402199779999998
0.057334863582443656,0.05150146,0.7866488219999999,1.502988072
0.05773027283511269,0.05210453,0.7803780821999999,1.451552427
0.058125682087781724,0.05264938,0.77363796,1.397022972
0.058521091340450776,0.05320933,0.7895602911,1.465548756
0.05891651245551602,0.05380837,0.7830786327,1.512573825
0.059311921708185056,0.05440551,0.773864727,1.4235302639999998
0.059707330960854094,0.05493414,0.7883464554,1.4529948000000001
0.060102752075919336,0.05555457,0.7874182281000001,1.521131961
0.060498161328588373,0.05613709,0.7661544804,1.4722042409999998
0.06089357058125741,0.05671883,0.7772340293999999,1.452360864
0.06128899169632265,0.05728565,0.7768617606,1.496585487
0.0616844009489917,0.05790237,0.7732841529000001,1.5789558599999998
