t,y,vx,vy
0.09489907473309608,0.07636305,0.009720413819999999,-1.5987596159999997
0.09529448398576512,0.0757404,0.005196387723,-1.6227446519999997
0.09568990510083036,0.07507975,-0.05904836493,-1.655363694
0.09608531435349942,0.0744313,-0.008875761539999999,-1.656053268
0.09648072360616844,0.0737701,-0.011067856590000001,-1.671570369
0.09687614472123368,0.07310938,-0.034008921389999995,-1.601676396
0.09727155397390273,0.07250345,0.02284769412,-1.5983971259999998
0.09766696322657177,0.07184532,-0.014108439569999999,-1.6887928589999999
0.09806237247924081,0.07116791,-0.05294356968,-1.643559165
0.09845779359430605,0.07054555,-0.06096857562,-1.416597432
0.09885320284697509,0.07004763,-0.1145395059,-1.4831607119999999
0.09924861209964411,0.06937263,-0.03534038088,-1.6930314629999998
0.09964403321470937,0.06870873,-0.020946821850000002,-1.670015034
0.1000394424673784,0.06805194,-0.07527053427,-1.604777793
0.10043485172004746,0.06743964,0.017529013229999998,-1.625694309
0.1008302728351127,0.0667663,0.057711417509999995,-1.728880038
0.10122568208778172,0.06607239,-0.02852831706,-1.733423808
0.10162109134045078,0.06539547,-0.1597055913,-1.4496767519999998
0.1020165005931198,0.06492595,-0.09910527179999999,-1.4275893089999998
0.10241192170818504,0.06426649,-0.053879847630000005,-1.7219564789999997
0.10280733096085409,0.06356418,-0.03195814686,-1.703297517
0.10320274021352314,0.06291948,-0.03105166896,-1.6802380949999998
0.10359816132858839,0.06223541,-0.020675418,-1.685327286
0.10399357058125741,0.06158668,0.003747778209,-1.7009758949999998
0.10438897983392646,0.06089023,-0.004028781299999999,-1.7015491349999998
0.1047844009489917,0.06024105,0.05038561263,-1.724757768
0.10517981020166073,0.05952625,-0.03224085534,-1.7500848599999999
0.10557521945432978,0.05885704,-0.01762429752,-1.718111556
0.10597062870699882,0.05816752,-0.02562477216,-1.724543646
0.10636604982206406,0.05749323,-0.03329414169,-1.7605574489999998
0.1067614590747331,0.05677523,0.0437667897,-1.7397741269999998
0.10715686832740214,0.05611737,-0.12491304240000001,-1.536747693
0.10755228944246738,0.05555993,-0.1451981514,-1.569609519
0.10794769869513642,0.05487608,-0.00047186613089999997,-1.7658919530000001
0.10834310794780545,0.05416342,-0.04774144197,-1.746560277
0.1087385290628707,0.05349486,-0.027466179209999997,-1.7247864299999998
0.10913393831553975,0.05279941,0.03169411083,-1.754432211
0.10952934756820877,0.05210741,0.001765370979,-1.8231341819999998
0.10992475682087782,0.05135763,-0.07293224616,-1.8397454969999998
0.11032017793594306,0.05065249,-0.01856148591,-1.747459758
0.11071558718861209,0.04997569,-0.044509438979999996,-1.552193982
0.11111099644128114,0.04942497,-0.0959963721,-1.603729944
0.11150641755634638,0.04870742,-0.01706878581,-1.8510577139999997
0.11190182680901543,0.04796111,-0.05956353909,-1.814525466
0.11229723606168446,0.04727245,-0.03919362429,-1.7600811539999999
0.1126926571767497,0.04656919,0.03258066864,-1.780899039
0.11308806642941875,0.04586407,-0.007299476304,-1.840212519
0.11348347568208778,0.0451139,-0.01219506561,-1.8651425579999998
0.11387888493475683,0.04438907,-0.05466178071,-1.7906887980000001
0.11427430604982207,0.04369778,-0.06411879075,-1.794338988
0.11466971530249111,0.04297006,-0.00026015376209999997,-1.847328282
0.11506512455516014,0.04223687,-0.07829852283,-1.6122771209999998
0.11546054567022539,0.04169503,-0.09793898129999999,-1.613093145
0.11585595492289442,0.04096119,-0.01478112828,-1.838841801
0.11625136417556345,0.04024082,-0.007775642325,-1.8483904619999998
0.1166467852906287,0.03949944,-0.024972703229999997,-1.885207644
0.11704219454329774,0.03874995,-0.0761449023,-1.856886216
0.1174376037959668,0.03803096,-0.0972017778,-1.8612478979999998
0.11783301304863582,0.03727803,-0.005740652127,-1.852869321
0.11822843416370106,0.03656567,0.03679630932,-1.805078808
0.11862384341637011,0.03585053,-0.0023895382949999998,-1.8636664649999999
0.11901921708185054,0.03509183,-0.0003210216498,-1.879157433
0.119414709371293,0.03436444,-0.1036650588,-1.6460932229999998
0.11981008303677343,0.03379006,-0.1292110779,-1.669432521
0.12020545670225385,0.03304421,-0.01810690659,-1.8822183659999998
0.12060094899169632,0.03230155,-0.02664583062,-1.879767765
0.12099632265717675,0.03155765,0.013937150399999999,-1.8050990399999998
0.12139169632265719,0.03087403,0.06380237913,-1.4428088309999998
0.12178718861209964,0.03041663,0.1191093246,-0.869171778
0.12218256227758006,0.03018667,0.3441517152,0.10486085429999999
0.1225779359430605,0.03049956,0.631366536,0.975234666
0.12297342823250296,0.03095791,0.7687132382999999,1.361563863
0.1233688018979834,0.03157632,0.86865249,1.284407445
0.12376417556346382,0.03197365,0.853690926,1.233437136
0.12415966785290627,0.03255175,0.8020416647999999,1.510643355
0.12455504151838671,0.03316831,0.8053885434,1.51510704
0.12495041518386714,0.03374994,0.7782021306,1.453090902
0.12534590747330962,0.03431745,0.7815044988,1.496205294
0.12574128113879005,0.03493318,0.8757513929999999,1.278868092
0.12613665480427044,0.03532881,0.872039664,1.147396341
0.12653214709371294,0.03584057,0.8074212692999999,1.419714846
0.12692752075919336,0.03645156,0.8012449455,1.506330567
0.1273228944246738,0.03703181,0.7485247370999999,1.462686771
0.12771838671411626,0.03760829,0.892087047,1.230852498
0.12811376037959668,0.0380052,0.924285432,1.078113543
0.1285091340450771,0.03846089,0.7896407976,1.260555603
0.12890462633451957,0.03900208,0.7674278319,1.42504092
0.1293,0.03958785,0.7692260352,1.3921538039999999
0.12969537366548042,0.04010303,0.7869333344999999,1.339933326
