t,y,vx,vy
0.04270457888493476,0.07597069,-0.02481188412,-1.832864088
0.0431,0.07525999,-0.05874859413,-1.862984478
0.04349540925266904,0.07449739,-0.1437280437,-1.8099454469999998
0.04389081850533808,0.07382863,-0.119001252,-1.757024436
0.044286239620403324,0.07310789,-0.08330910408,-1.7963942219999998
0.04468164887307236,0.072408,-0.00025392331769999996,-1.831846587
0.0450770581257414,0.07165922,-0.07276182528,-1.800051999
0.04547247924080664,0.07098447,-0.17026770689999998,-1.7906129279999998
0.04586788849347568,0.07024316,-0.05667462024,-1.8697343789999998
0.04626329774614472,0.06950584,-0.1227503259,-1.9095121769999999
0.04665870699881376,0.06873307,-0.12084244829999999,-1.823800152
0.047054128113879004,0.06806353,-0.04476829056,-1.812025128
0.04744953736654804,0.06730007,-0.04385340795,-1.894346607
0.04784494661921709,0.06656543,-0.06372604548,-1.9024250759999999
0.04824036773428233,0.06579558,-0.1412194443,-1.8303502619999998
0.048635776986951366,0.06511795,-0.163520925,-1.8203269919999998
0.049031186239620404,0.06435602,-0.1063772427,-1.870880859
0.049426607354685646,0.0636384,-0.07063186776,-1.903596846
0.049822016607354684,0.06285061,-0.061910771430000004,-1.8774309689999997
0.05021742586002373,0.06215368,-0.1242050067,-1.836530295
0.05061283511269277,0.06139823,-0.12048661799999999,-1.906900563
0.05100825622775801,0.06064566,-0.02126345265,-1.8872249429999999
0.051403665480427047,0.05990577,-0.07778254781999999,-1.871010681
0.051799074733096084,0.05916602,-0.134312661,-1.88653284
0.052194495848161326,0.05841385,-0.11401423259999999,-1.892323407
0.052589905100830364,0.05766952,-0.04805200317,-1.894167048
0.05298531435349941,0.05691589,-0.001734773451,-1.9670814899999998
0.05338073546856465,0.0561139,-0.05005168347,-1.9116272639999998
0.05377614472123369,0.05540413,-0.08362266636,-1.786870851
0.05417155397390273,0.0547008,-0.1200880476,-1.923485745
0.054566963226571764,0.05388299,-0.1447500969,-2.0120614409999997
0.054962384341637006,0.05310961,-0.0888371103,-1.941059766
0.055357793594306044,0.05234795,-0.08160497115,-1.9045814699999999
0.055753202846975096,0.05160341,-0.0963055002,-1.882681173
0.05614862396204034,0.05085908,-0.09816069029999999,-1.909389942
0.056544033214709376,0.05009342,-0.04006459503,-1.9790301719999999
0.056939442467378414,0.04929401,-0.0340355349,-2.0489578649999998
0.057334863582443656,0.04847305,-0.10883711669999999,-1.922792799
0.05773027283511269,0.04777342,-0.1216475133,-1.911153498
0.058125682087781724,0.04696166,-0.1097725095,-1.979222376
0.058521091340450776,0.0462082,-0.06509662017,-1.970567295
0.05891651245551602,0.04540329,-0.029575651829999997,-1.942254297
0.059311921708185056,0.04467221,-0.07223982282,-1.8709053059999998
0.059707330960854094,0.04392373,-0.1070776071,-1.942057878
0.060102752075919336,0.04313638,-0.040134926519999996,-2.022906636
0.060498161328588373,0.04232396,-0.0949073847,-2.004450837
0.06089357058125741,0.04155121,-0.05602644597,-1.947428631
0.06128899169632265,0.04078389,-0.06890189688,-1.949370903
0.0616844009489917,0.0400096,-0.12319197359999999,-1.963998639
0.062079810201660736,0.0392307,-0.05981719779,-2.025074832
0.062475219454329774,0.03840812,-0.0857767674,-2.051050191
0.06287064056939502,0.03760868,-0.1009848246,-1.930319946
0.06326604982206406,0.03688157,-0.07797619335,-1.941662511
0.0636614590747331,0.03607317,-0.04185255588,-2.065972977
0.06405688018979834,0.03524775,-0.11182858650000001,-2.0140323749999998
0.06445228944246738,0.03448042,-0.1040358945,-2.0390956080000002
0.06484769869513642,0.03363518,-0.04978443561,-2.039865267
0.06524311981020166,0.03286724,-0.1526225367,-1.9847887049999997
0.0656385290628707,0.03206556,-0.1188751392,-1.9940085959999998
0.06603393831553973,0.03129033,-0.0226702089,-2.0385763199999998
0.06642934756820877,0.0304534,-0.06531834602999999,-1.988150589
0.06682476868327401,0.02971805,-0.08223137072999999,-1.8076052790000001
0.06722017793594307,0.0290239,-0.07546048746,-1.5401441399999998
0.0676155871886121,0.02850006,-0.0494936259,-0.9193707419999999
0.06801100830367734,0.02829684,0.17257735829999998,-0.21078481589999998
0.06840641755634638,0.02833337,0.4787021022,0.43406002559999995
0.06880182680901542,0.0286401,0.5918400363,0.9077980379999999
0.06919724792408066,0.02905128,0.6673264713,1.115975202
0.0695926571767497,0.02952264,0.7565688117,1.171953774
0.06998806642941875,0.02997809,0.6930553371,1.137514695
0.07038347568208779,0.03042222,0.7144733538,1.1350042409999999
0.07077889679715303,0.03087568,0.7649675363999999,1.169102748
0.07117430604982207,0.03134678,0.6699174318000001,1.228784619
0.07156971530249111,0.03184743,0.6660596952,1.1853616889999998
0.07196513641755635,0.03228419,0.7238599902,1.123902774
0.07236054567022539,0.03273624,0.6903994656,1.13472015
0.07275595492289443,0.03318156,0.6874777119,1.0849469010000001
0.07315137603795967,0.03359425,0.7283496395999999,1.107816648
0.0735467852906287,0.03405765,0.6801023048999999,1.190765319
0.07394219454329774,0.03453593,0.5909508399,1.16052438
0.07433760379596678,0.03497542,0.6873938333999999,1.1323209719999998
0.07473302491103202,0.0354314,0.7460603951999999,1.1311660620000001
0.07512843416370106,0.03586997,0.6983525804999999,1.08964494
0.07552384341637011,0.03629312,0.6841053747,1.131134871
0.07591926453143535,0.0367645,0.6873687963,1.149709533
0.07631467378410439,0.03720234,0.6626126681999999,1.0777712849999999
0.07671008303677343,0.03761683,0.6694128119999999,1.101458742
0.07710550415183867,0.0380734,0.6754099982999999,1.157005698
0.07750091340450771,0.03853182,0.6638817203999999,1.14721341
