t,y,vx,vy
0.013537892599277977,0.1090409,0.04914064946666666,-1.9037294053333331
0.014440418772563178,0.1073777,0.05550038479999999,-1.9092114199999999
0.015342944945848374,0.1055946,0.05924771466666666,-1.9184550946666665
0.016245471119133572,0.1039148,0.06576751906666665,-1.9251839786666665
0.01714799729241877,0.1021196,0.044145453066666666,-1.9992648586666666
0.01805052346570397,0.100306,0.05923286746666666,-1.9353868119999997
0.01895304963898917,0.09862609,0.0453335984,-1.937840293333333
0.01985557581227437,0.09680808,0.05502335386666666,-1.9691582826666665
0.020758101985559566,0.09507166,0.056904479333333334,-1.9761327733333331
0.021660628158844765,0.09324106,0.03889792813333333,-2.054301065333333
0.022563154332129964,0.09136354,0.055624591599999995,-1.9935712159999999
0.023465680505415164,0.08964256,0.041984114399999994,-1.9997756466666665
0.024368206678700363,0.08775384,0.07680888679999999,-2.0189676839999997
0.02527073285198556,0.08599822,0.0752435044,-2.0155295599999996
0.026173259025270755,0.0841157,0.03077245445333333,-2.0899901146666666
0.027075785198555954,0.08222568,0.049702774799999995,-2.0325787253333334
0.02797830324909747,0.08044679,0.05521607199999999,-2.0411516906666662
0.02888084837545126,0.07854129,0.06190798573333332,-2.0490798
0.029783366425992778,0.07674809,0.06902622093333333,-2.068479033333333
0.030685884476534295,0.07480758,0.02326264836,-2.1475809999999997
0.03158842960288809,0.0728716,0.041737953733333326,-2.0803663959999996
0.0324909476534296,0.07105241,0.07529539573333333,-2.0942688413333332
0.03339346570397112,0.06909133,0.05236260266666666,-2.0932819826666664
0.034295983754512635,0.06727392,0.060350174666666666,-2.110328932
0.03519852888086642,0.06528208,0.06935112346666666,-2.121917873333333
0.03610104693140794,0.06344375,0.04126686906666666,-2.1197122146666665
0.03700356498194946,0.06145589,0.026177726186666663,-2.223543264
0.03790611010830325,0.05943014,0.07625525613333332,-2.1641337813333332
0.03880862815884477,0.05754951,0.07538278,-2.1532727959999995
0.03971114620938628,0.05554337,0.052999665733333326,-2.1517289826666666
0.040613691335740075,0.05366553,0.058125126,-2.165637337333333
0.04151620938628159,0.05163428,0.0636899452,-2.1739513999999995
0.0424187274368231,0.04974143,0.23583750453333333,-1.0897316653333333
0.04332124548736462,0.04966726,0.5515753266666666,0.5868112039999999
0.04422379061371841,0.05080066,0.7416830119999999,1.3332937026666667
0.04512630866425993,0.05207392,0.7222885799999998,1.3373153733333334
0.04602882671480144,0.05321458,0.7301110599999999,1.3224814693333333
0.046931371841155235,0.05446107,0.7303356146666665,1.3126712373333331
0.04783388989169675,0.05558402,0.7017839319999999,1.3065377186666667
0.04873640794223827,0.05681944,0.733245592,1.2966853826666664
0.049638953068592055,0.05792461,0.734441124,1.293364337333333
0.050541471119133576,0.05915403,0.7076404506666666,1.2916665119999997
0.05144398916967509,0.06025613,0.7119594346666666,1.2800772013333332
0.0523465072202166,0.06146464,0.7149661773333332,1.2636330039999997
0.0532490523465704,0.06253706,0.69237258,1.1875976119999998
0.05415157039711191,0.06360831,0.712717676,1.251248888
0.05505408844765343,0.06479563,0.7164228279999999,1.2446799253333334
0.055956633574007215,0.06585502,0.7211580506666665,1.2473195506666666
0.05685915162454873,0.0670471,0.7207898253333332,1.242445828
0.057761669675090256,0.0680977,0.6912549773333333,1.1754025946666666
0.05866418772563177,0.06916877,0.7203255733333332,1.2392906133333332
0.059566732851985556,0.07033469,0.7192437959999999,1.2302692773333332
0.06046925090252708,0.07138947,0.687601532,1.1646664439999999
0.06137176895306859,0.07243697,0.658245072,1.161309204
0.06227431407942238,0.07348569,0.693855084,1.212029012
0.06317683212996389,0.07462475,0.7311352213333333,1.205954217333333
0.06407935018050542,0.0756625,0.6701734306666666,1.1428314573333331
0.0649818953068592,0.07668762,0.6686942506666667,1.1329628706666666
0.06588441335740072,0.07770756,0.6637196999999999,1.1296011986666665
0.06678693140794224,0.07872661,0.7171722053333333,1.1644422586666667
0.06768947653429604,0.07980944,0.7177276826666665,1.161913064
0.06859199458483754,0.08082392,0.6371203133333333,1.1155872146666665
0.06949451263537905,0.08182313,0.6927201226666666,1.0922837586666665
0.07039703068592058,0.08279555,0.6927212306666666,1.0887961439999998
0.07129957581227436,0.08378846,0.6851643013333333,1.1388371173333334
0.07220209386281588,0.08485121,0.6941383626666666,1.1262380493333333
0.0731046119133574,0.08582138,0.6600684706666666,1.073709616
0.0740071570397112,0.08678931,0.668126216,1.0629926706666666
0.0749096750902527,0.08774014,0.6714705293333333,1.052828248
0.07581219314079422,0.08868972,0.6697187813333332,1.0495385959999999
0.076714738267148,0.08963461,0.6728389093333332,1.0472941573333332
0.07761725631768954,0.09058014,0.6809051493333333,1.0375858613333333
0.07851977436823104,0.09150751,0.6821675306666666,1.0310516159999998
0.07942229241877256,0.09244125,0.6771915026666666,1.0626525146666665
0.08032483754512636,0.09342565,0.6417606173333332,1.0219807893333333
0.08122735559566786,0.09428598,0.6482867373333333,0.9818867013333332
0.08212987364620938,0.09519801,0.6908564666666666,1.0334504359999999
0.08303241877256318,0.09615141,0.661312016,0.9931554306666666
0.0839349368231047,0.09699071,0.662961828,0.9896094613333332
0.0848374548736462,0.0979377,0.658564176,0.990505464
0.08574,0.09877862,0.6657584199999999,0.9782096186666666
0.08664251805054152,0.09970342,0.6628783586666667,0.9970253053333332
0.08754503610108304,0.1005783,0.6415508359999998,0.9565101773333333
0.08844755415162454,0.10143,0.6518681626666666,0.926971636
0.08935009927797834,0.1022515,0.640206832,0.9170288133333332
0.09025261732851986,0.1030853,0.6427397199999999,0.9293364773333332
