-126.8403,-149.9051
-118.3077,-178.1265
-6.7276,-147.2490
54.6414,-150.5692
70.0657,-151.5652
91.3972,-119.3597
110.4315,-108.0711
99.2735,-88.4822
110.4315,-56.6087
55.9541,-73.8735
76.3011,-50.6324
85.4901,-7.8024
72.0348,44.6561
53.9851,-9.1304
53.3287,-25.0672
60.8768,-34.6957
48.7343,0.8300
-94.6790,0.4980
-123.2304,-93.7945
-112.4006,-76.5296
-93.6945,-113.3834
-97.9608,-90.1423
-84.1773,-99.4387
-22.1519,-40.0079
-17.5575,-90.1423
-15.9166,-97.7787
-5.7431,-103.0909
9.6812,-75.5336
24.7773,-64.9091
-13.6193,-69.5573
-33.6381,-101.4308
-28.7155,-124.6719
-3.7740,-128.3241
27.4028,-127.3281
16.5729,-96.1186
18.8702,8.1344
-37.9044,-2.1581
-64.8149,19.4229
-46.4370,33.3676
