7.580162,3.417052
18.912210,-14.145633
-3.855833,7.884865
-10.479084,7.154090
0.753354,19.149270
17.765067,-8.958243
11.011300,-5.038746
3.899865,-16.959273
2.418892,-9.258849
12.496585,-11.563555
-9.232971,10.653839
25.967818,-9.848905
-16.480757,28.337838
-15.360963,-3.731984
19.541393,-12.073653
-5.362112,30.253905
-16.634945,6.124602
8.205673,9.741937
-10.909906,10.585808
22.546091,-26.528638
10.995013,20.104955
-16.064072,-10.332164
4.157829,16.401130
8.099464,-4.013677
11.617323,20.632001
-14.590893,6.481548
9.217123,2.796291
-13.306718,0.923679
-8.767281,10.936574
-11.823871,-15.201942
2.335758,-7.426633
6.872882,-8.385750
-25.098664,17.844825
2.660637,-0.846705
-0.221040,13.065098
6.799992,-22.632476
-9.716778,11.608567
-0.346277,8.989762
1.820744,7.063416
24.001613,2.525116
