t,y,vx,vy
0.027678896797153022,0.07623383,-0.01495095906,-1.878528555
0.028074306049822067,0.0754704,-0.01260702285,-1.911351603
0.02846972716488731,0.07472228,0.008161880478,-1.846214679
0.028865136417556347,0.07401037,-0.010950409829999999,-1.897489311
0.029260545670225388,0.0732217,-0.01371153831,-1.896331872
0.02965596678529063,0.0725107,0.005795064405,-1.8376051199999999
0.030051376037959668,0.07176847,-0.1150532301,-1.3704246359999999
0.030446785290628706,0.07142693,-0.13420475699999998,-1.356777309
0.030842194543297747,0.0706955,-0.05372879889,-1.808990328
0.03123761565836299,0.06999634,-0.02856551022,-1.7537645549999998
0.03163302491103203,0.06930858,0.000986033496,-1.850386686
0.03202843416370107,0.068533,-0.026768815890000002,-1.9479361169999998
0.03242385527876631,0.0677681,-0.01928429097,-1.881303711
0.03281926453143535,0.06704522,-0.0022192084589999998,-1.849187097
0.033214673784104386,0.06630572,-0.01674197157,-1.914751422
0.03361009489916963,0.06553099,-0.02393343597,-1.932717438
0.03400550415183867,0.06477727,-0.008968651709999999,-1.8902150640000002
0.03440091340450771,0.06403616,-0.09027164339999999,-1.385102952
0.034796322657176755,0.0636819,-0.1266492852,-1.475209536
0.035191743772242,0.06286952,-0.031204488,-1.924773849
0.035587153024911035,0.06215974,-0.02798887293,-1.8067884120000002
0.03598256227758007,0.06144067,-0.051954612659999996,-1.865097879
0.036377983392645315,0.06068477,-0.015546100200000001,-1.896122808
0.03677339264531435,0.05994117,0.02048040681,-1.9384245479999997
0.03716880189798339,0.05915181,0.006703521669,-1.9844936549999999
0.03756422301304863,0.05837178,-0.008154832998,-1.907925651
0.03795963226571768,0.05764298,-0.023181260789999998,-1.959431265
0.038355041518386715,0.05682221,-0.017945472089999998,-1.9694317739999998
0.03875045077105575,0.0560855,-0.005892914787000001,-1.883229966
0.039145871886120995,0.0553329,-0.1125113322,-1.419025272
0.03954128113879004,0.0549633,-0.12422591309999999,-1.460146812
0.03993669039145908,0.05417818,-0.04958827794,-1.986878502
0.04033211150652432,0.05339203,-0.023583700559999997,-1.946386683
0.04072752075919336,0.05263893,-0.15806604059999999,-1.5275935559999998
0.041122930011862395,0.05218397,-0.1704103425,-1.5481467389999999
0.04151835112692764,0.05141461,-0.02772655662,-1.940516874
0.041913760379596675,0.05064935,-0.02059116858,-1.9142717550000001
0.04230916963226572,0.04990076,0.012732739439999998,-1.9585309409999998
0.04270457888493476,0.0491005,0.01730289534,-1.992879819
0.0431,0.04832474,-0.01302535317,-1.9510518449999998
0.04349540925266904,0.04755756,-0.041540637449999994,-1.9829610809999998
0.04389081850533808,0.04675656,-0.000594467583,-1.998859218
0.044286239620403324,0.04597681,0.01547966337,-1.99121658
0.04468164887307236,0.04518186,-0.021848983589999996,-1.994128302
0.0450770581257414,0.0443998,0.0028924248869999997,-2.041964337
0.04547247924080664,0.04356702,-0.007350544400999999,-2.051587182
0.04586788849347568,0.04277735,-0.1676385585,-1.457599266
0.04626329774614472,0.04241431,-0.1290445854,-1.465087635
0.04665870699881376,0.04161872,-0.02249151819,-2.102282673
0.047054128113879004,0.04075177,-0.03937057842,-2.024324562
0.04744953736654804,0.04001784,0.0144072915,-1.981247262
0.04784494661921709,0.03918495,0.0009533874779999999,-2.171572215
0.04824036773428233,0.0383005,-0.01670911986,-2.100256944
0.048635776986951366,0.03752401,-0.1435377786,-1.519891908
0.049031186239620404,0.03709853,-0.1585880262,-1.535323866
0.049426607354685646,0.03630984,-0.03792219483,-1.9895617709999998
0.049822016607354684,0.03552514,-0.001266366402,-2.058651522
0.05021742586002373,0.03468181,0.004130645205,-2.04070911
0.05061283511269277,0.03391129,0.000954353556,-2.048087889
0.05100825622775801,0.03306213,-0.01502785752,-2.107861647
0.051403665480427047,0.03224434,-0.007889076404999999,-2.092543494
0.051799074733096084,0.03140729,0.01166141289,-2.172587187
0.052194495848161326,0.0305262,-0.17196795359999997,-1.57277667
0.052589905100830364,0.0301635,-0.19098401040000001,-1.462867173
0.05298531435349941,0.02936933,-0.00866424441,-2.065376133
0.05338073546856465,0.02853015,0.01159447869,-2.155201998
0.05377614472123369,0.02766494,-0.04146952196999999,-2.192884941
0.05417155397390273,0.02679596,-0.01254112554,-2.126427036
0.054566963226571764,0.02598331,0.03112808691,-2.111827962
0.054962384341637006,0.02512587,-0.002839262778,-2.083994631
0.055357793594306044,0.02433523,-0.018366272399999998,-1.6154931659999998
0.055753202846975096,0.02384829,0.03621930954,-0.5405774592
0.05614862396204034,0.02390773,0.3819859767,0.06786003318
0.056544033214709376,0.02390196,0.7004979312,0.5097664836
0.056939442467378414,0.02431086,0.7438313346,1.407685236
0.057334863582443656,0.02501519,0.7631174886,1.65841704
0.05773027283511269,0.02562238,0.7714662233999999,1.560882783
0.058125682087781724,0.02624958,0.7845867596999999,1.600734765
0.058521091340450776,0.02688828,0.7810468341,1.597173933
0.05891651245551602,0.02751267,0.7587778932,1.550884803
0.059311921708185056,0.02811476,0.7535959722,1.514666994
0.059707330960854094,0.0287105,0.7570515978,1.494971142
0.060102752075919336,0.02929703,0.7485782676,1.600566165
0.060498161328588373,0.02997627,0.7533165176999999,1.6621574309999998
0.06089357058125741,0.0306115,0.7666014389999999,1.627457022
0.06128899169632265,0.03126331,0.7464111675,1.590486414
0.0616844009489917,0.0318693,0.7441585029,1.4913723749999999
0.062079810201660736,0.03244272,0.7547321676,1.4213232900000001
0.062475219454329774,0.03299332,0.7539447213,1.458581361
0.06287064056939502,0.03359621,0.7638055452,1.573504179
